"software_id","software_name","task_id","task_name","metric","sum","unit","type","uri","branch","filename","phase","machine_id","machine_name","created_at","run_id","run_created_at"
26,"bzip2",97,"Compress 1 MB","phase_time_syscall_system",290098,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Compress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",97,"Compress 1 MB","psu_energy_ac_mcp_machine",9110327,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Compress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",98,"Compress 10 MB","cpu_energy_rapl_msr_component",13600398,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Compress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",98,"Compress 10 MB","custom_compressed_mb",10,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Compress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",98,"Compress 10 MB","custom_compressed_mb_sci_global",221,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Compress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",98,"Compress 10 MB","phase_time_syscall_system",964090,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Compress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",98,"Compress 10 MB","psu_energy_ac_mcp_machine",30513332,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Compress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",99,"Compress 100 MB","cpu_energy_rapl_msr_component",105753505,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Compress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",99,"Compress 100 MB","custom_compressed_mb",100,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Compress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",99,"Compress 100 MB","custom_compressed_mb_sci_global",176,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Compress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",99,"Compress 100 MB","phase_time_syscall_system",7441005,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Compress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",99,"Compress 100 MB","psu_energy_ac_mcp_machine",255506519,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Compress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",100,"Uncompress 1 MB","cpu_energy_rapl_msr_component",3687986,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",100,"Uncompress 1 MB","custom_uncompressed_mb",1,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",100,"Uncompress 1 MB","custom_uncompressed_mb_sci_global",604,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",100,"Uncompress 1 MB","phase_time_syscall_system",245936,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",100,"Uncompress 1 MB","psu_energy_ac_mcp_machine",9251504,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",101,"Uncompress 10 MB","cpu_energy_rapl_msr_component",7994382,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",101,"Uncompress 10 MB","custom_uncompressed_mb",10,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",101,"Uncompress 10 MB","custom_uncompressed_mb_sci_global",138,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",101,"Uncompress 10 MB","phase_time_syscall_system",589906,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",101,"Uncompress 10 MB","psu_energy_ac_mcp_machine",19689252,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",102,"Uncompress 100 MB","cpu_energy_rapl_msr_component",51927106,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",102,"Uncompress 100 MB","custom_uncompressed_mb",100,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",102,"Uncompress 100 MB","custom_uncompressed_mb_sci_global",86,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",102,"Uncompress 100 MB","phase_time_syscall_system",3656528,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
26,"bzip2",102,"Uncompress 100 MB","psu_energy_ac_mcp_machine",124929770,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-bzip2.yml","Uncompress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","f1479db0-c453-4aaa-9116-e137621fad07","2026-05-27 13:18:37.149148+02"
24,"gzip",82,"Compress/Uncompress [ALL]","cpu_energy_rapl_msr_component",93408046,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","[RUNTIME]",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",82,"Compress/Uncompress [ALL]","custom_compressed_mb",111,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","[RUNTIME]",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",82,"Compress/Uncompress [ALL]","custom_compressed_mb_sci_global",1700,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","[RUNTIME]",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",82,"Compress/Uncompress [ALL]","custom_uncompressed_mb",111,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","[RUNTIME]",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",82,"Compress/Uncompress [ALL]","custom_uncompressed_mb_sci_global",985,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","[RUNTIME]",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",82,"Compress/Uncompress [ALL]","phase_time_syscall_system",6700172,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","[RUNTIME]",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",82,"Compress/Uncompress [ALL]","psu_energy_ac_mcp_machine",227181165,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","[RUNTIME]",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",83,"Compress 1 MB","cpu_energy_rapl_msr_component",3718627,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",83,"Compress 1 MB","custom_compressed_mb",1,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",83,"Compress 1 MB","custom_compressed_mb_sci_global",1228,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",83,"Compress 1 MB","phase_time_syscall_system",257087,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",83,"Compress 1 MB","psu_energy_ac_mcp_machine",10806167,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",84,"Compress 10 MB","cpu_energy_rapl_msr_component",7957639,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",84,"Compress 10 MB","custom_compressed_mb",10,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",84,"Compress 10 MB","custom_compressed_mb_sci_global",282,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",84,"Compress 10 MB","phase_time_syscall_system",682228,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",84,"Compress 10 MB","psu_energy_ac_mcp_machine",23191178,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",85,"Compress 100 MB","cpu_energy_rapl_msr_component",66596471,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",85,"Compress 100 MB","custom_compressed_mb",100,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",85,"Compress 100 MB","custom_compressed_mb_sci_global",190,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",85,"Compress 100 MB","phase_time_syscall_system",4609654,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",85,"Compress 100 MB","psu_energy_ac_mcp_machine",156467344,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Compress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",86,"Uncompress 1 MB","cpu_energy_rapl_msr_component",2210204,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",86,"Uncompress 1 MB","custom_uncompressed_mb",1,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",86,"Uncompress 1 MB","custom_uncompressed_mb_sci_global",848,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",86,"Uncompress 1 MB","phase_time_syscall_system",218890,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",86,"Uncompress 1 MB","psu_energy_ac_mcp_machine",6720829,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 1 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",87,"Uncompress 10 MB","cpu_energy_rapl_msr_component",3820128,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",87,"Uncompress 10 MB","custom_uncompressed_mb",10,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",87,"Uncompress 10 MB","custom_uncompressed_mb_sci_global",111,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",87,"Uncompress 10 MB","phase_time_syscall_system",255208,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",87,"Uncompress 10 MB","psu_energy_ac_mcp_machine",9355261,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 10 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",88,"Uncompress 100 MB","cpu_energy_rapl_msr_component",9104977,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",88,"Uncompress 100 MB","custom_uncompressed_mb",100,"MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",88,"Uncompress 100 MB","custom_uncompressed_mb_sci_global",26,"ugCO2e/MB","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",88,"Uncompress 100 MB","phase_time_syscall_system",677105,"us","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
24,"gzip",88,"Uncompress 100 MB","psu_energy_ac_mcp_machine",20640386,"uJ","TOTAL","https://github.com/green-coding-solutions/SEBOM","main","compression/usage_scenario-gzip.yml","Uncompress 100 MB",13,"High Performance (DVFS OFF, TB OFF, HT OFF) - TX1330 M4 [PREMIUM]","2026-06-02 13:59:05.949992+02","fb08d3c3-ba41-4f0f-85fd-0b6c34e6c39b","2026-05-28 08:08:36.743579+02"
46,"Image Format Encoding Cost",198,"Encode BMP to AVIF","cpu_energy_rapl_msr_component",657757485,"uJ","TOTAL","https://github.com/green-coding-solutions/green-ai-training","main","benchmarks/image-formats/usage_scenario-encoding.yml","Encode BMP to AVIF",12,"GUI Applications (DVFS OFF, TB OFF, HT OFF) - TX1330 M3 [PREMIUM]","2026-09-07 12:02:50.261091+02","81a932bc-04da-443b-93cf-d4d8468de247","2026-06-05 14:41:30.07705+02"
